Account_id,Subscription_id,Account_name,Industry,Country,Signup_date,Start_date,End_date,Referral_source,Plan_tier_before,Upgrade_flag,Downgrade_flag,Plan_tier_after,Churn_flag,Seats,Is_trial,Auto_renewal,Mrr_amount,Arr_amount,Billing_frequency,Usage_count,Usage_duration_secs,Error_count,Total_tickets,Avg_satisfaction
A-a1bbb6,S-53bced,Company_74,DevTools,CA,4/5/2023,7/6/2023,11/13/2023,Organic,Basic,TRUE,FALSE,Pro,TRUE,3,FALSE,FALSE,245,2940,Monthly,26,8312,0,3,4
A-1986ca,S-c9d475,Company_197,HealthTech,IN,1/30/2023,7/6/2023,12/31/2024,Ads,Pro,TRUE,FALSE,Enterprise,FALSE,20,FALSE,FALSE,3980,47760,Annual,26,11812,2,7,3.6
A-9289f6,S-e768c6,Company_104,EdTech,US,5/31/2023,7/8/2023,12/31/2024,Event,Enterprise,FALSE,TRUE,Basic,FALSE,12,FALSE,TRUE,418,5016,Annual,45,8529,4,6,4.2
A-cc98bc,S-b9d674,Company_469,DevTools,US,5/24/2023,7/9/2023,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,32,FALSE,TRUE,6368,76416,Monthly,76,22501,2,3,4
A-9ee962,S-4e4ef4,Company_59,HealthTech,US,2/28/2023,7/9/2023,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,17,FALSE,TRUE,1225,14700,Monthly,71,17693,8,3,4
A-de58ca,S-0e0578,Company_212,HealthTech,DE,4/13/2023,7/9/2023,12/31/2024,Organic,Enterprise,FALSE,TRUE,Basic,FALSE,15,FALSE,TRUE,285,3420,Monthly,42,20778,4,5,3.6
A-6a4e2d,S-2565f0,Company_46,EdTech,UK,4/7/2023,7/9/2023,12/31/2024,Partner,Pro,FALSE,TRUE,Basic,FALSE,32,FALSE,FALSE,1026,12312,Annual,67,29829,3,2,4.5
A-3b37d9,S-39e88c,Company_384,FinTech,US,1/27/2023,7/10/2023,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,23,FALSE,TRUE,1127,13524,Annual,103,26184,5,5,4.2
A-7c4956,S-0b059f,Company_254,DevTools,US,5/6/2023,7/10/2023,11/30/2023,Ads,Enterprise,FALSE,TRUE,Basic,TRUE,5,FALSE,FALSE,95,1140,Monthly,63,20479,5,3,4
A-19b2c8,S-09c11e,Company_476,DevTools,IN,6/6/2023,7/12/2023,12/31/2024,Other,Pro,FALSE,TRUE,Basic,FALSE,20,FALSE,FALSE,380,4560,Annual,67,18411,4,3,4.7
A-05d3b3,S-5bc277,Company_213,DevTools,AU,5/28/2023,7/12/2023,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,9,TRUE,TRUE,171,2052,Annual,68,27408,3,6,4.2
A-6a4e2d,S-2b504d,Company_46,EdTech,UK,4/7/2023,7/12/2023,12/31/2024,Partner,Pro,TRUE,FALSE,Enterprise,FALSE,9,FALSE,TRUE,1791,21492,Annual,43,6449,6,2,4.5
A-779e4e,S-295bac,Company_193,HealthTech,US,1/2/2023,7/13/2023,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,32,FALSE,TRUE,11542,138504,Monthly,30,3865,2,5,4
A-151c9a,S-f24609,Company_260,FinTech,US,1/27/2023,7/14/2023,12/31/2024,Ads,Enterprise,FALSE,TRUE,Pro,FALSE,26,FALSE,TRUE,1421,17052,Monthly,81,30362,3,2,3.5
A-075038,S-0ae33f,Company_397,HealthTech,UK,5/12/2023,7/14/2023,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,60,FALSE,TRUE,5047,60564,Annual,44,11613,1,2,3
A-95b24a,S-0ed7be,Company_117,FinTech,US,6/6/2023,7/14/2023,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,43,FALSE,FALSE,2303,27636,Monthly,41,10923,6,5,4.2
A-4a4c2d,S-0abdec,Company_473,DevTools,US,5/2/2023,7/14/2023,12/31/2024,Event,Enterprise,FALSE,TRUE,Basic,FALSE,54,FALSE,TRUE,1026,12312,Monthly,35,6635,0,5,4.2
A-80eeb6,S-1be7c5,Company_402,Cybersecurity,UK,5/9/2023,7/15/2023,11/5/2024,Organic,Enterprise,FALSE,TRUE,Basic,TRUE,28,FALSE,TRUE,646,7752,Monthly,0,0,0,4,3.8
A-726cfa,S-207191,Company_82,DevTools,US,7/1/2023,7/15/2023,12/31/2024,Partner,Pro,FALSE,FALSE,Pro,FALSE,16,FALSE,TRUE,980,11760,Annual,48,18619,1,3,4
A-7f8241,S-21bd25,Company_42,EdTech,US,3/14/2023,7/16/2023,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,34,FALSE,TRUE,1666,19992,Monthly,49,19370,2,1,3
A-417d2f,S-f874e5,Company_285,Cybersecurity,IN,7/4/2023,7/16/2023,12/31/2024,Partner,Pro,TRUE,FALSE,Enterprise,FALSE,28,TRUE,TRUE,10149,121788,Annual,102,38597,2,6,4.2
A-7f4db3,S-260e48,Company_441,FinTech,US,3/5/2023,7/16/2023,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,7,FALSE,TRUE,490,5880,Annual,66,19100,5,5,3.4
A-ed510f,S-fd12a3,Company_361,Cybersecurity,IN,1/17/2023,7/17/2023,10/9/2023,Partner,Basic,FALSE,FALSE,Basic,TRUE,42,FALSE,FALSE,798,9576,Annual,20,7332,0,9,4
A-95b24a,S-209456,Company_117,FinTech,US,6/6/2023,7/18/2023,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,38,FALSE,TRUE,1862,22344,Annual,55,13902,4,5,4.2
A-2bc93d,S-39539d,Company_43,HealthTech,US,3/14/2023,7/19/2023,12/31/2024,Event,Basic,TRUE,FALSE,Enterprise,FALSE,14,FALSE,TRUE,2786,33432,Annual,54,11830,0,2,4.5
A-c7ffc2,S-cdde2b,Company_392,Cybersecurity,US,1/27/2023,7/19/2023,12/31/2024,Partner,Pro,FALSE,TRUE,Basic,FALSE,30,TRUE,FALSE,570,6840,Monthly,39,9986,0,2,3.5
A-39b19f,S-049328,Company_176,FinTech,US,2/3/2023,7/20/2023,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,28,FALSE,TRUE,2695,32340,Monthly,41,15254,1,6,4.2
A-425e76,S-2d3434,Company_110,DevTools,UK,5/17/2023,7/22/2023,12/31/2024,Other,Enterprise,FALSE,TRUE,Pro,FALSE,8,FALSE,TRUE,392,4704,Annual,47,18658,1,5,3.6
A-7f4db3,S-f1aa04,Company_441,FinTech,US,3/5/2023,7/24/2023,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,6,FALSE,TRUE,343,4116,Monthly,85,26085,9,5,3.4
A-68f37c,S-0f3df6,Company_202,HealthTech,US,7/15/2023,7/24/2023,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,63,FALSE,TRUE,24079,288948,Annual,58,21663,7,5,4
A-cab532,S-9cd745,Company_218,DevTools,FR,4/3/2023,7/24/2023,12/31/2024,Organic,Pro,TRUE,FALSE,Enterprise,FALSE,11,TRUE,TRUE,2189,26268,Monthly,33,8326,1,1,4
A-69fad4,S-23281c,Company_103,FinTech,UK,4/6/2023,7/24/2023,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,11,FALSE,TRUE,285,3420,Monthly,93,31791,3,4,3.8
A-bb2f49,S-294fb2,Company_356,Cybersecurity,US,5/28/2023,7/26/2023,12/31/2024,Other,Pro,TRUE,FALSE,Enterprise,FALSE,29,FALSE,TRUE,9751,117012,Annual,79,26908,2,3,4
A-e1462e,S-079321,Company_217,FinTech,UK,3/12/2023,7/27/2023,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,15,FALSE,FALSE,735,8820,Annual,53,16341,9,2,3.5
A-2bc93d,S-720940,Company_43,HealthTech,US,3/14/2023,7/29/2023,12/31/2024,Event,Basic,FALSE,FALSE,Basic,FALSE,17,FALSE,TRUE,380,4560,Monthly,69,19611,2,2,4.5
A-fdfc91,S-104941,Company_414,Cybersecurity,US,5/6/2023,7/30/2023,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,29,FALSE,TRUE,551,6612,Monthly,33,9099,6,5,3.8
A-f17767,S-b479cd,Company_123,DevTools,US,1/30/2023,7/30/2023,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,5,TRUE,TRUE,441,5292,Monthly,50,8160,3,3,4
A-95b24a,S-1f505e,Company_117,FinTech,US,6/6/2023,7/30/2023,12/31/2024,Event,Pro,FALSE,TRUE,Basic,FALSE,38,FALSE,TRUE,722,8664,Annual,44,13332,0,5,4.2
A-19b2c8,S-66569a,Company_476,DevTools,IN,6/6/2023,7/31/2023,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,20,FALSE,FALSE,980,11760,Monthly,80,27676,4,3,4.7
A-d792a6,S-45c47e,Company_486,DevTools,US,1/23/2023,8/1/2023,12/31/2024,Organic,Enterprise,FALSE,TRUE,Basic,FALSE,13,FALSE,TRUE,399,4788,Annual,46,11020,1,5,4
A-19b2c8,S-4815a3,Company_476,DevTools,IN,6/6/2023,8/1/2023,12/31/2024,Other,Pro,FALSE,TRUE,Basic,FALSE,21,FALSE,TRUE,418,5016,Monthly,13,4311,0,3,4.7
A-e693b6,S-86a4e3,Company_240,FinTech,AU,5/25/2023,8/1/2023,12/31/2024,Event,Enterprise,FALSE,TRUE,Basic,FALSE,55,FALSE,TRUE,1045,12540,Annual,45,10533,0,1,3
A-80eeb6,S-e093a9,Company_402,Cybersecurity,UK,5/9/2023,8/2/2023,12/31/2024,Organic,Enterprise,FALSE,TRUE,Pro,FALSE,22,FALSE,TRUE,1078,12936,Monthly,43,10592,0,4,3.8
A-337bc1,S-fd8bb6,Company_424,Cybersecurity,US,7/19/2023,8/2/2023,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,30,TRUE,TRUE,1470,17640,Monthly,45,15737,0,4,4
A-ee42db,S-0921a1,Company_77,EdTech,DE,4/25/2023,8/2/2023,12/31/2024,Ads,Enterprise,FALSE,TRUE,Basic,FALSE,18,FALSE,TRUE,418,5016,Annual,61,16105,3,4,3.7
A-6e7827,S-798707,Company_372,DevTools,US,3/26/2023,8/2/2023,12/31/2024,Other,Basic,TRUE,FALSE,Pro,FALSE,5,FALSE,TRUE,392,4704,Annual,25,5811,0,2,3.5
A-6a4e2d,S-3092cb,Company_46,EdTech,UK,4/7/2023,8/3/2023,12/31/2024,Partner,Pro,TRUE,FALSE,Enterprise,FALSE,16,FALSE,TRUE,4378,52536,Annual,26,7296,0,2,4.5
A-05d3b3,S-672dd6,Company_213,DevTools,AU,5/28/2023,8/3/2023,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,13,TRUE,TRUE,3184,38208,Monthly,26,7686,1,6,4.2
A-92a333,S-8b64df,Company_116,FinTech,US,3/24/2023,8/4/2023,12/31/2024,Event,Enterprise,FALSE,TRUE,Basic,FALSE,9,FALSE,TRUE,171,2052,Annual,60,17857,8,4,4
A-0f3e88,S-9cfabf,Company_428,HealthTech,US,7/23/2023,8/5/2023,12/31/2024,Other,Basic,FALSE,FALSE,Basic,FALSE,7,FALSE,TRUE,133,1596,Annual,26,13009,0,3,4.3
A-7f8241,S-115423,Company_42,EdTech,US,3/14/2023,8/5/2023,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,34,FALSE,TRUE,1666,19992,Annual,30,12493,2,1,3
A-e888d1,S-0a01c5,Company_102,Cybersecurity,US,3/28/2023,8/5/2023,12/31/2024,Other,Pro,TRUE,FALSE,Enterprise,FALSE,15,FALSE,FALSE,3184,38208,Monthly,35,7987,5,5,4
A-993085,S-907e70,Company_258,HealthTech,US,6/1/2023,8/5/2023,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,31,TRUE,TRUE,589,7068,Monthly,47,7772,2,4,3.7
A-e6afc1,S-02b3a1,Company_346,DevTools,US,2/24/2023,8/5/2023,12/31/2024,Ads,Pro,FALSE,TRUE,Basic,FALSE,10,FALSE,TRUE,342,4104,Monthly,45,10568,2,0,0
A-19b2c8,S-cac22d,Company_476,DevTools,IN,6/6/2023,8/6/2023,12/31/2024,Other,Pro,FALSE,TRUE,Basic,FALSE,20,FALSE,TRUE,380,4560,Annual,15,4995,0,3,4.7
A-8145a0,S-87e8d3,Company_33,Cybersecurity,AU,4/25/2023,8/7/2023,12/31/2024,Partner,Basic,TRUE,FALSE,Enterprise,FALSE,3,TRUE,TRUE,796,9552,Monthly,98,41045,4,6,4
A-eafc6e,S-672f1b,Company_149,DevTools,US,7/6/2023,8/8/2023,12/31/2024,Partner,Pro,FALSE,FALSE,Pro,FALSE,27,FALSE,TRUE,1323,15876,Monthly,28,4635,0,1,4
A-e5d6ab,S-12125f,Company_7,EdTech,US,4/15/2023,8/8/2023,12/31/2024,Partner,Pro,FALSE,TRUE,Basic,FALSE,3,FALSE,TRUE,57,684,Monthly,66,23362,6,3,4
A-8ed5dd,S-911b0a,Company_222,EdTech,UK,6/29/2023,8/8/2023,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,5,FALSE,TRUE,245,2940,Annual,93,34682,10,6,3.8
A-2bc93d,S-223221,Company_43,HealthTech,US,3/14/2023,8/9/2023,12/31/2024,Event,Basic,TRUE,FALSE,Enterprise,FALSE,27,FALSE,TRUE,7960,95520,Monthly,68,25277,3,2,4.5
A-e19ff6,S-b559da,Company_411,Cybersecurity,UK,7/28/2023,8/9/2023,12/31/2024,Partner,Enterprise,FALSE,TRUE,Basic,FALSE,5,FALSE,TRUE,152,1824,Annual,26,3670,0,3,4.7
A-9c18c4,S-48d2b5,Company_481,HealthTech,US,7/27/2023,8/9/2023,10/14/2024,Ads,Pro,FALSE,TRUE,Basic,TRUE,12,FALSE,TRUE,228,2736,Monthly,76,19048,4,4,4
A-f19409,S-70a554,Company_105,DevTools,US,3/16/2023,8/9/2023,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,23,FALSE,TRUE,4577,54924,Annual,31,6667,3,3,4
A-49b828,S-e77144,Company_391,FinTech,IN,5/5/2023,8/9/2023,12/31/2024,Ads,Pro,TRUE,FALSE,Enterprise,FALSE,16,FALSE,TRUE,4975,59700,Monthly,33,9191,2,3,3.7
A-993085,S-0d93fe,Company_258,HealthTech,US,6/1/2023,8/9/2023,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,31,TRUE,TRUE,589,7068,Monthly,67,14967,6,4,3.7
A-cbbe12,S-be828b,Company_450,Cybersecurity,DE,3/22/2023,8/9/2023,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,40,FALSE,TRUE,1960,23520,Monthly,17,5974,3,6,4.2
A-35083d,S-d7ee6f,Company_27,HealthTech,IN,4/28/2023,8/10/2023,12/31/2024,Partner,Basic,TRUE,FALSE,Enterprise,FALSE,19,FALSE,TRUE,3781,45372,Annual,54,21187,0,4,4.8
A-726cfa,S-fdc415,Company_82,DevTools,US,7/1/2023,8/10/2023,12/31/2024,Partner,Pro,TRUE,FALSE,Enterprise,FALSE,21,FALSE,TRUE,5970,71640,Annual,30,8236,0,3,4
A-bcf664,S-b5165e,Company_248,DevTools,US,5/19/2023,8/11/2023,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,19,FALSE,TRUE,1568,18816,Monthly,44,12475,0,5,4
A-4a4c2d,S-1b524a,Company_473,DevTools,US,5/2/2023,8/11/2023,12/31/2024,Event,Enterprise,FALSE,TRUE,Basic,FALSE,54,FALSE,TRUE,1026,12312,Annual,21,4831,2,5,4.2
A-84ebe4,S-6717d6,Company_68,FinTech,US,3/12/2023,8/12/2023,12/31/2024,Ads,Pro,TRUE,FALSE,Enterprise,FALSE,20,TRUE,FALSE,4179,50148,Annual,20,5266,1,4,4
A-68f37c,S-401496,Company_202,HealthTech,US,7/15/2023,8/13/2023,6/22/2024,Ads,Basic,TRUE,FALSE,Enterprise,TRUE,4,FALSE,TRUE,796,9552,Monthly,61,23440,1,5,4
A-a1bbb6,S-d073bb,Company_74,DevTools,CA,4/5/2023,8/13/2023,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,5,FALSE,TRUE,1791,21492,Monthly,30,12398,6,3,4
A-417d2f,S-8d2824,Company_285,Cybersecurity,IN,7/4/2023,8/14/2023,12/31/2024,Partner,Pro,FALSE,TRUE,Basic,FALSE,21,TRUE,FALSE,703,8436,Annual,52,18843,4,6,4.2
A-91e948,S-61a87e,Company_88,EdTech,AU,1/29/2023,8/14/2023,12/31/2024,Partner,Basic,FALSE,FALSE,Basic,FALSE,41,FALSE,TRUE,779,9348,Monthly,48,11082,0,0,0
A-92a333,S-7c635b,Company_116,FinTech,US,3/24/2023,8/15/2023,12/31/2024,Event,Enterprise,FALSE,FALSE,Enterprise,FALSE,21,FALSE,TRUE,6567,78804,Annual,36,13286,5,4,4
A-cb6cc6,S-31e347,Company_419,DevTools,US,4/3/2023,8/15/2023,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,14,TRUE,FALSE,266,3192,Annual,58,22570,2,3,3.7
A-54ecc2,S-e6678a,Company_289,Cybersecurity,US,6/11/2023,8/16/2023,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,4,FALSE,FALSE,196,2352,Annual,47,14109,3,5,4.4
A-019782,S-7820a5,Company_142,DevTools,FR,4/19/2023,8/16/2023,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,13,FALSE,TRUE,735,8820,Monthly,81,16572,6,2,3.5
A-f1f639,S-343bab,Company_296,EdTech,US,2/26/2023,8/18/2023,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,4,FALSE,TRUE,995,11940,Monthly,17,4362,1,7,4.6
A-993085,S-b76de2,Company_258,HealthTech,US,6/1/2023,8/18/2023,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,31,TRUE,TRUE,1519,18228,Annual,40,12940,1,4,3.7
A-45ce7a,S-453f00,Company_31,FinTech,US,7/23/2023,8/18/2023,5/20/2024,Ads,Enterprise,FALSE,TRUE,Pro,TRUE,16,FALSE,TRUE,784,9408,Monthly,54,10994,3,5,3.8
A-425e76,S-b45bc6,Company_110,DevTools,UK,5/17/2023,8/18/2023,11/1/2023,Other,Enterprise,FALSE,FALSE,Enterprise,TRUE,20,FALSE,TRUE,6368,76416,Monthly,61,18506,3,5,3.6
A-977ca0,S-e746d2,Company_232,HealthTech,IN,2/20/2023,8/18/2023,12/31/2024,Partner,Basic,TRUE,FALSE,Enterprise,FALSE,49,FALSE,TRUE,18109,217308,Monthly,48,11794,0,3,4
A-019782,S-3ec165,Company_142,DevTools,FR,4/19/2023,8/19/2023,11/27/2023,Event,Enterprise,FALSE,FALSE,Enterprise,TRUE,14,FALSE,TRUE,3184,38208,Annual,61,14015,1,2,3.5
A-2e3bad,S-5fea89,Company_108,FinTech,CA,8/13/2023,8/19/2023,12/31/2024,Other,Pro,TRUE,FALSE,Enterprise,FALSE,61,FALSE,TRUE,12139,145668,Monthly,41,11556,6,5,3.8
A-c7ffc2,S-1082f7,Company_392,Cybersecurity,US,1/27/2023,8/21/2023,12/31/2024,Partner,Pro,FALSE,TRUE,Basic,FALSE,44,TRUE,TRUE,1083,12996,Annual,19,6104,0,2,3.5
A-cb6cc6,S-2b7664,Company_419,DevTools,US,4/3/2023,8/22/2023,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,13,TRUE,TRUE,247,2964,Monthly,37,16256,0,3,3.7
A-35083d,S-03ac49,Company_27,HealthTech,IN,4/28/2023,8/23/2023,12/31/2024,Partner,Basic,TRUE,FALSE,Enterprise,FALSE,19,FALSE,TRUE,3781,45372,Monthly,27,4728,2,4,4.8
A-186a44,S-f77847,Company_101,HealthTech,US,8/7/2023,8/23/2023,12/31/2024,Ads,Enterprise,FALSE,TRUE,Basic,FALSE,20,FALSE,TRUE,380,4560,Annual,65,22883,0,7,3.7
A-328bd0,S-0a59be,Company_237,HealthTech,AU,5/16/2023,8/24/2023,12/31/2024,Partner,Enterprise,FALSE,FALSE,Enterprise,FALSE,18,FALSE,TRUE,3582,42984,Monthly,49,13427,4,5,3.8
A-ce66f8,S-10bf4d,Company_17,EdTech,CA,8/23/2023,8/24/2023,12/31/2024,Event,Pro,FALSE,TRUE,Basic,FALSE,29,FALSE,TRUE,551,6612,Monthly,68,23683,4,6,3.8
A-80eeb6,S-e977e4,Company_402,Cybersecurity,UK,5/9/2023,8/25/2023,12/31/2024,Organic,Enterprise,FALSE,FALSE,Enterprise,FALSE,22,FALSE,TRUE,4378,52536,Monthly,58,20028,4,4,3.8
A-df10db,S-52699f,Company_143,DevTools,US,6/6/2023,8/25/2023,12/3/2024,Other,Enterprise,FALSE,TRUE,Basic,TRUE,8,TRUE,TRUE,266,3192,Monthly,67,25083,2,2,3
A-6c093d,S-d66d63,Company_12,DevTools,US,4/14/2023,8/25/2023,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,10,TRUE,TRUE,637,7644,Annual,110,31067,6,3,4.3
A-726cfa,S-55a520,Company_82,DevTools,US,7/1/2023,8/26/2023,12/31/2024,Partner,Pro,FALSE,FALSE,Pro,FALSE,21,FALSE,TRUE,1470,17640,Monthly,33,9768,1,3,4
A-80eeb6,S-2a6eb3,Company_402,Cybersecurity,UK,5/9/2023,8/27/2023,12/31/2024,Organic,Enterprise,FALSE,FALSE,Enterprise,FALSE,45,FALSE,TRUE,13532,162384,Monthly,15,8850,0,4,3.8
A-9ee962,S-ece5a5,Company_59,HealthTech,US,2/28/2023,8/27/2023,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,20,FALSE,FALSE,1470,17640,Annual,31,8052,2,3,4
A-9208f0,S-92dede,Company_79,EdTech,US,5/11/2023,8/28/2023,12/31/2024,Organic,Pro,FALSE,TRUE,Basic,FALSE,3,FALSE,TRUE,76,912,Monthly,36,9786,2,8,3.7
A-019782,S-b7f657,Company_142,DevTools,FR,4/19/2023,8/28/2023,12/31/2024,Event,Enterprise,FALSE,FALSE,Enterprise,FALSE,12,FALSE,TRUE,2587,31044,Annual,60,20577,3,2,3.5
A-67be94,S-d604ec,Company_276,EdTech,US,4/4/2023,8/29/2023,12/31/2024,Organic,Enterprise,FALSE,TRUE,Basic,FALSE,26,FALSE,TRUE,494,5928,Monthly,64,22458,1,5,4
A-9c18c4,S-506cbd,Company_481,HealthTech,US,7/27/2023,8/29/2023,2/22/2024,Ads,Pro,TRUE,FALSE,Enterprise,TRUE,15,FALSE,FALSE,3781,45372,Annual,32,13393,0,4,4
A-bbe56f,S-fd2307,Company_406,HealthTech,US,2/16/2023,8/29/2023,12/31/2024,Ads,Enterprise,FALSE,FALSE,Enterprise,FALSE,21,FALSE,TRUE,4179,50148,Annual,19,8724,0,4,4
A-c7e58b,S-591a64,Company_404,HealthTech,IN,6/25/2023,8/30/2023,12/31/2024,Other,Pro,FALSE,TRUE,Basic,FALSE,3,FALSE,TRUE,57,684,Annual,26,7286,0,5,3.6
A-297a2d,S-dec1fb,Company_448,HealthTech,UK,5/5/2023,8/30/2023,12/31/2024,Event,Pro,TRUE,FALSE,Enterprise,FALSE,32,FALSE,FALSE,7164,85968,Monthly,60,15962,3,2,3.5
A-f44180,S-83dc0a,Company_376,Cybersecurity,UK,2/13/2023,8/31/2023,12/31/2024,Event,Pro,TRUE,FALSE,Enterprise,FALSE,9,FALSE,TRUE,1791,21492,Annual,35,6620,1,2,5
A-fdfc91,S-124207,Company_414,Cybersecurity,US,5/6/2023,8/31/2023,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,29,FALSE,TRUE,551,6612,Annual,38,6465,0,5,3.8
A-1f7acb,S-9fa49b,Company_281,FinTech,UK,8/6/2023,9/1/2023,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,64,TRUE,FALSE,12736,152832,Annual,81,17998,4,7,4.3
A-98a59a,S-390955,Company_80,FinTech,UK,8/4/2023,9/2/2023,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,56,FALSE,TRUE,2744,32928,Monthly,38,18055,7,3,4.3
A-d792a6,S-28d401,Company_486,DevTools,US,1/23/2023,9/3/2023,3/4/2024,Organic,Enterprise,FALSE,TRUE,Basic,TRUE,5,FALSE,TRUE,95,1140,Annual,45,11564,3,5,4
A-5a184f,S-2a53d5,Company_124,DevTools,DE,6/19/2023,9/3/2023,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,38,FALSE,TRUE,1406,16872,Annual,73,22217,4,3,4.3
A-e888d1,S-a94f54,Company_102,Cybersecurity,US,3/28/2023,9/4/2023,5/12/2024,Other,Pro,TRUE,FALSE,Enterprise,TRUE,15,FALSE,TRUE,3184,38208,Monthly,91,25908,2,5,4
A-69fad4,S-2d4edf,Company_103,FinTech,UK,4/6/2023,9/4/2023,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,6,FALSE,FALSE,1194,14328,Annual,45,13473,1,4,3.8
A-7f8241,S-bfc2c2,Company_42,EdTech,US,3/14/2023,9/6/2023,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,34,FALSE,TRUE,1666,19992,Monthly,70,20500,2,1,3
A-bbe56f,S-ab2b5b,Company_406,HealthTech,US,2/16/2023,9/6/2023,12/31/2024,Ads,Enterprise,FALSE,TRUE,Basic,FALSE,21,FALSE,TRUE,399,4788,Monthly,50,11782,0,4,4
A-ac9111,S-82df6c,Company_487,HealthTech,US,8/12/2023,9/6/2023,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,31,TRUE,TRUE,2009,24108,Annual,89,28206,7,3,4.3
A-f446b6,S-f53776,Company_36,DevTools,DE,5/12/2023,9/6/2023,12/31/2024,Ads,Pro,FALSE,TRUE,Basic,FALSE,9,TRUE,TRUE,228,2736,Monthly,43,18904,5,8,4.1
A-2b9d3e,S-0c9600,Company_319,EdTech,US,6/4/2023,9/6/2023,12/31/2024,Partner,Enterprise,FALSE,TRUE,Basic,FALSE,6,FALSE,TRUE,209,2508,Annual,22,9854,0,3,4.3
A-726cfa,S-648618,Company_82,DevTools,US,7/1/2023,9/7/2023,12/31/2024,Partner,Pro,FALSE,FALSE,Pro,FALSE,16,FALSE,FALSE,1029,12348,Monthly,15,5988,0,3,4
A-69fad4,S-3eb9c8,Company_103,FinTech,UK,4/6/2023,9/7/2023,2/11/2024,Ads,Basic,FALSE,FALSE,Basic,TRUE,21,FALSE,TRUE,665,7980,Monthly,30,14542,1,4,3.8
A-7df7a7,S-4206eb,Company_125,DevTools,US,1/28/2023,9/7/2023,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,10,FALSE,TRUE,2587,31044,Monthly,96,32232,3,3,4
A-df10db,S-611bf8,Company_143,DevTools,US,6/6/2023,9/8/2023,12/31/2024,Other,Enterprise,FALSE,FALSE,Enterprise,FALSE,2,TRUE,TRUE,398,4776,Annual,70,21050,4,2,3
A-432483,S-e78857,Company_78,Cybersecurity,US,2/6/2023,9/9/2023,12/30/2024,Ads,Pro,TRUE,FALSE,Enterprise,TRUE,7,FALSE,TRUE,1990,23880,Monthly,81,26630,4,1,4
A-32fb14,S-856241,Company_25,DevTools,US,3/7/2023,9/12/2023,12/31/2024,Event,Enterprise,FALSE,TRUE,Basic,FALSE,26,FALSE,TRUE,494,5928,Monthly,57,20061,0,5,4.2
A-fdfc91,S-ae3270,Company_414,Cybersecurity,US,5/6/2023,9/14/2023,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,29,FALSE,TRUE,551,6612,Annual,101,32678,5,5,3.8
